16	0
15	1
10	2
7	3
7	4
7	5
7	6
7	7
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	15
7	16
7	17
7	18
10	19
7	20
7	21
7	22
7	23
7	24
7	25
7	26
7	27
7	28
7	29
7	30
7	31
7	32
11	33
18	34
15	35
14	36
11	37
15	38
23	39
21	40
12	41
11	42
21	43
7	44
9	45
9	46
11	47
10	48
7	49
7	50
7	51
7	52
7	53
7	54
7	55
7	56
7	57
7	58
7	59
7	60
7	61
7	62
10	63
23	64
18	65
14	66
22	67
16	68
12	69
11	70
16	71
17	72
11	73
14	74
17	75
12	76
10	77
13	78
15	79
13	80
11	81
14	82
17	83
11	84
10	85
13	86
17	87
11	88
11	89
13	90
16	91
10	92
11	93
13	94
16	95
23	96
18	97
12	98
15	99
16	100
15	101
13	102
18	103
13	104
15	105
13	106
13	107
21	108
11	109
12	110
30	111
13	112
10	113
6	114
7	115
59	116
7	117
6	118
7	119
7	120
6	121
7	122
6	123
6	124
6	125
6	126
7	127
6	128
7	129
6	130
7	131
6	132
7	133
7	134
6	135
7	136
6	137
7	138
6	139
6	140
7	141
7	142
7	143
6	144
7	145
7	146
7	147
6	148
7	149
6	150
6	151
7	152
7	153
6	154
6	155
7	156
7	157
6	158
6	159
7	160
41	161
7	162
6	163
6	164
7	165
7	166
6	167
6	168
7	169
6	170
7	171
7	172
7	173
6	174
7	175
6	176
6	177
6	178
6	179
7	180
7	181
6	182
6	183
6	184
6	185
6	186
6	187
7	188
7	189
7	190
7	191
6	192
6	193
6	194
6	195
7	196
6	197
6	198
6	199
7	200
6	201
6	202
7	203
6	204
7	205
6	206
7	207
6	208
6	209
7	210
7	211
7	212
6	213
6	214
6	215
7	216
6	217
7	218
7	219
6	220
6	221
6	222
6	223
6	224
7	225
9	226
7	227
6	228
7	229
6	230
7	231
7	232
7	233
6	234
7	235
7	236
7	237
6	238
6	239
7	240
7	241
6	242
7	243
7	244
7	245
6	246
7	247
7	248
7	249
7	250
7	251
6	252
7	253
6	254
7	255
8	256
7	257
9	258
7	259
7	260
7	261
7	262
6	263
7	264
7	265
7	266
7	267
7	268
7	269
7	270
6	271
7	272
7	273
7	274
7	275
6	276
6	277
7	278
7	279
6	280
7	281
7	282
7	283
7	284
7	285
7	286
6	287
7	288
7	289
6	290
7	291
7	292
6	293
7	294
7	295
7	296
7	297
7	298
6	299
6	300
7	301
7	302
6	303
6	304
7	305
6	306
7	307
7	308
7	309
6	310
6	311
7	312
7	313
7	314
6	315
7	316
6	317
6	318
7	319
6	320
6	321
6	322
7	323
7	324
6	325
7	326
7	327
7	328
6	329
7	330
6	331
6	332
7	333
6	334
7	335
7	336
7	337
7	338
6	339
7	340
7	341
6	342
7	343
6	344
7	345
7	346
7	347
6	348
6	349
7	350
7	351
7	352
6	353
7	354
7	355
6	356
7	357
7	358
7	359
6	360
7	361
7	362
7	363
6	364
7	365
7	366
7	367
6	368
7	369
7	370
7	371
7	372
7	373
7	374
7	375
6	376
7	377
7	378
6	379
7	380
7	381
7	382
7	383
6	384
6	385
7	386
6	387
7	388
7	389
7	390
7	391
7	392
7	393
6	394
6	395
7	396
6	397
7	398
6	399
7	400
7	401
7	402
7	403
7	404
7	405
7	406
6	407
7	408
6	409
6	410
7	411
7	412
6	413
7	414
6	415
6	416
7	417
6	418
6	419
7	420
6	421
7	422
6	423
6	424
6	425
6	426
7	427
6	428
7	429
7	430
6	431
7	432
7	433
7	434
7	435
6	436
6	437
7	438
6	439
6	440
6	441
7	442
6	443
7	444
6	445
7	446
7	447
6	448
7	449
7	450
7	451
7	452
7	453
6	454
6	455
7	456
7	457
6	458
7	459
7	460
7	461
6	462
7	463
9	464
482	465
20	466
11	467
22	468
9	469
9	470
9	471
9	472
9	473
9	474
9	475
9	476
9	477
9	478
9	479
9	480
9	481
9	482
9	483
8	484
9	485
10	486
9	487
10	488
9	489
9	490
13	491
10	492
10	493
18	494
40	495
10	496
10	497
13	498
14	499
6	500
6	501
7	502
6	503
7	504
6	505
7	506
6	507
6	508
9	509
9	510
9	511
9	512
9	513
9	514
10	515
9	516
6	517
6	518
6	519
13	520
18	521
17	522
10	523
15	524
12	525
14	526
10	527
10	528
6	529
6	530
6	531
6	532
7	533
7	534
7	535
6	536
6	537
6	538
7	539
6	540
6	541
6	542
6	543
7	544
7	545
6	546
7	547
7	548
6	549
7	550
6	551
6	552
7	553
6	554
7	555
6	556
7	557
6	558
7	559
7	560
7	561
7	562
6	563
6	564
6	565
7	566
6	567
6	568
7	569
6	570
7	571
7	572
7	573
6	574
7	575
6	576
6	577
7	578
7	579
7	580
7	581
7	582
7	583
6	584
6	585
7	586
7	587
7	588
7	589
6	590
7	591
7	592
6	593
7	594
6	595
7	596
7	597
7	598
6	599
6	600
7	601
7	602
7	603
6	604
7	605
7	606
6	607
7	608
6	609
6	610
6	611
6	612
7	613
6	614
6	615
12	616
21	617
7	618
6	619
6	620
6	621
7	622
6	623
6	624
7	625
6	626
6	627
6	628
6	629
6	630
7	631
7	632
6	633
6	634
6	635
6	636
7	637
6	638
6	639
6	640
6	641
6	642
6	643
6	644
6	645
6	646
6	647
7	648
6	649
7	650
6	651
6	652
6	653
6	654
7	655
6	656
6	657
6	658
6	659
6	660
6	661
6	662
6	663
6	664
6	665
6	666
6	667
6	668
6	669
6	670
6	671
6	672
7	673
105	674
9	675
9	676
9	677
10	678
11	679
9	680
10	681
10	682
10	683
10	684
10	685
10	686
10	687
10	688
11	689
10	690
10	691
51	692
21	693
7	694
6	695
6	696
7	697
7	698
6	699
6	700
7	701
6	702
7	703
6	704
6	705
6	706
7	707
6	708
6	709
6	710
7	711
6	712
7	713
7	714
7	715
7	716
31	717
7	718
7	719
7	720
6	721
6	722
6	723
6	724
13	725
22	726
21	727
11	728
23	729
21	730
22	731
20	732
22	733
7	734
7	735
7	736
7	737
7	738
7	739
7	740
7	741
7	742
7	743
6	744
6	745
10	746
7	747
6	748
6	749
6	750
6	751
6	752
6	753
6	754
6	755
6	756
6	757
6	758
6	759
6	760
6	761
6	762
6	763
6	764
6	765
6	766
6	767
6	768
6	769
6	770
6	771
6	772
6	773
6	774
10	775
7	776
7	777
6	778
6	779
7	780
6	781
6	782
6	783
6	784
6	785
6	786
7	787
7	788
6	789
6	790
7	791
6	792
7	793
7	794
7	795
7	796
6	797
6	798
6	799
6	800
