21	0
18	1
20	2
18	3
21	4
22	5
18	6
18	7
18	8
21	9
18	10
20	11
18	12
19	13
19	14
18	15
19	16
20	17
20	18
20	19
20	20
19	21
20	22
20	23
21	24
18	25
17	26
17	27
18	28
19	29
19	30
19	31
19	32
20	33
18	34
21	35
20	36
18	37
21	38
19	39
18	40
21	41
17	42
20	43
19	44
18	45
19	46
20	47
18	48
16	49
20	50
18	51
21	52
20	53
18	54
18	55
19	56
19	57
22	58
18	59
20	60
21	61
21	62
20	63
25	64
22	65
19	66
20	67
19	68
19	69
18	70
20	71
18	72
19	73
19	74
18	75
20	76
20	77
22	78
20	79
19	80
19	81
21	82
21	83
21	84
16	85
19	86
21	87
18	88
19	89
17	90
19	91
17	92
17	93
19	94
21	95
20	96
17	97
20	98
19	99
19	100
19	101
19	102
21	103
18	104
18	105
20	106
20	107
17	108
18	109
18	110
20	111
22	112
18	113
20	114
20	115
22	116
18	117
17	118
21	119
20	120
20	121
18	122
20	123
21	124
19	125
63	126
15	127
20	128
20	129
20	130
38	131
32	132
42	133
35	134
20	135
18	136
21	137
20	138
17	139
19	140
19	141
20	142
19	143
17	144
21	145
20	146
20	147
22	148
19	149
21	150
18	151
19	152
20	153
19	154
18	155
21	156
18	157
18	158
19	159
19	160
22	161
18	162
21	163
19	164
19	165
27	166
17	167
19	168
20	169
16	170
18	171
20	172
17	173
17	174
19	175
19	176
22	177
21	178
17	179
19	180
19	181
19	182
23	183
20	184
21	185
18	186
20	187
19	188
19	189
20	190
20	191
19	192
20	193
19	194
20	195
19	196
20	197
21	198
19	199
19	200
20	201
19	202
20	203
21	204
19	205
19	206
18	207
20	208
20	209
22	210
18	211
20	212
14	213
18	214
18	215
18	216
17	217
20	218
20	219
20	220
21	221
20	222
19	223
20	224
19	225
18	226
20	227
19	228
22	229
20	230
20	231
21	232
20	233
20	234
18	235
18	236
20	237
21	238
19	239
19	240
20	241
20	242
21	243
19	244
18	245
21	246
19	247
18	248
19	249
21	250
19	251
19	252
20	253
18	254
16	255
22	256
1126	257
35	258
29	259
27	260
29	261
27	262
28	263
27	264
165	265
81	266
19	267
19	268
18	269
23	270
26	271
26	272
388	273
21	274
19	275
18	276
27	277
116	278
22	279
20	280
20	281
19	282
19	283
22	284
20	285
50	286
245	287
26	288
26	289
26	290
26	291
27	292
26	293
27	294
27	295
27	296
26	297
23	298
27	299
26	300
26	301
27	302
30	303
26	304
26	305
28	306
27	307
26	308
30	309
38	310
34	311
42	312
37	313
28	314
30	315
35	316
38	317
32	318
30	319
33	320
31	321
30	322
27	323
31	324
31	325
32	326
28	327
28	328
26	329
29	330
31	331
27	332
30	333
30	334
31	335
31	336
31	337
26	338
28	339
26	340
23	341
29	342
28	343
21	344
22	345
18	346
20	347
22	348
21	349
18	350
18	351
18	352
21	353
20	354
19	355
20	356
19	357
20	358
20	359
20	360
20	361
19	362
20	363
19	364
20	365
21	366
20	367
18	368
20	369
21	370
21	371
20	372
21	373
20	374
21	375
21	376
18	377
20	378
20	379
21	380
20	381
19	382
17	383
22	384
20	385
20	386
20	387
18	388
20	389
19	390
21	391
19	392
20	393
19	394
18	395
17	396
32	397
28	398
22	399
20	400
19	401
19	402
19	403
20	404
19	405
18	406
21	407
19	408
22	409
21	410
22	411
21	412
22	413
19	414
19	415
20	416
19	417
19	418
21	419
19	420
21	421
20	422
19	423
19	424
20	425
18	426
19	427
19	428
19	429
18	430
19	431
19	432
19	433
19	434
19	435
19	436
21	437
22	438
20	439
21	440
21	441
18	442
20	443
18	444
19	445
17	446
20	447
19	448
19	449
20	450
20	451
22	452
20	453
17	454
21	455
18	456
20	457
20	458
21	459
20	460
20	461
18	462
20	463
