20	0
22	1
21	2
22	3
21	4
24	5
22	6
21	7
21	8
23	9
24	10
23	11
21	12
23	13
24	14
21	15
29	16
24	17
22	18
22	19
23	20
15	21
15	22
15	23
15	24
19	25
15	26
15	27
17	28
15	29
25	30
22	31
25	32
15	33
15	34
15	35
15	36
17	37
15	38
15	39
15	40
15	41
15	42
15	43
15	44
19	45
15	46
15	47
15	48
15	49
15	50
28	51
20	52
23	53
23	54
22	55
39	56
26	57
24	58
23	59
24	60
25	61
21	62
22	63
22	64
23	65
22	66
21	67
24	68
24	69
36	70
20	71
20	72
20	73
25	74
22	75
23	76
26	77
23	78
25	79
24	80
24	81
25	82
22	83
22	84
23	85
23	86
21	87
22	88
15	89
15	90
15	91
15	92
15	93
15	94
15	95
15	96
15	97
15	98
15	99
20	100
15	101
15	102
15	103
15	104
15	105
15	106
15	107
26	108
15	109
15	110
15	111
19	112
15	113
15	114
15	115
15	116
15	117
15	118
15	119
15	120
15	121
15	122
15	123
15	124
15	125
15	126
15	127
15	128
15	129
15	130
15	131
15	132
15	133
15	134
15	135
16	136
21	137
21	138
22	139
22	140
22	141
22	142
22	143
22	144
22	145
22	146
22	147
22	148
22	149
22	150
22	151
22	152
22	153
22	154
22	155
21	156
16	157
15	158
15	159
15	160
15	161
15	162
15	163
15	164
15	165
15	166
15	167
15	168
16	169
15	170
15	171
15	172
15	173
15	174
15	175
15	176
15	177
15	178
15	179
14	180
14	181
15	182
14	183
15	184
16	185
15	186
14	187
14	188
15	189
14	190
15	191
14	192
14	193
15	194
15	195
14	196
14	197
14	198
14	199
15	200
14	201
15	202
14	203
15	204
14	205
15	206
14	207
14	208
15	209
15	210
14	211
15	212
23	213
15	214
14	215
14	216
15	217
15	218
14	219
14	220
14	221
14	222
14	223
15	224
14	225
15	226
14	227
15	228
15	229
14	230
14	231
14	232
14	233
14	234
14	235
15	236
15	237
15	238
15	239
14	240
15	241
15	242
15	243
15	244
14	245
14	246
15	247
15	248
14	249
14	250
14	251
15	252
14	253
15	254
14	255
14	256
15	257
14	258
14	259
15	260
14	261
15	262
15	263
14	264
14	265
15	266
14	267
14	268
14	269
14	270
14	271
15	272
14	273
14	274
15	275
14	276
14	277
15	278
15	279
15	280
15	281
15	282
15	283
14	284
15	285
14	286
15	287
14	288
14	289
15	290
21	291
21	292
21	293
21	294
21	295
21	296
21	297
21	298
21	299
21	300
21	301
21	302
21	303
23	304
21	305
21	306
20	307
20	308
20	309
99	310
20	311
20	312
21	313
20	314
21	315
20	316
21	317
21	318
20	319
20	320
21	321
26	322
21	323
21	324
20	325
21	326
21	327
22	328
29	329
21	330
22	331
20	332
21	333
21	334
21	335
21	336
22	337
22	338
22	339
22	340
21	341
1062	342
22	343
19	344
15	345
15	346
14	347
15	348
15	349
15	350
15	351
15	352
15	353
15	354
15	355
15	356
15	357
15	358
15	359
15	360
15	361
16	362
16	363
15	364
15	365
50	366
16	367
15	368
16	369
15	370
16	371
16	372
15	373
16	374
16	375
16	376
15	377
16	378
16	379
16	380
15	381
15	382
16	383
17	384
16	385
15	386
15	387
15	388
16	389
16	390
17	391
16	392
17	393
16	394
16	395
16	396
16	397
17	398
17	399
16	400
16	401
23	402
22	403
23	404
15	405
16	406
17	407
17	408
16	409
16	410
15	411
16	412
16	413
16	414
25	415
16	416
15	417
15	418
16	419
20	420
19	421
42	422
24	423
29	424
20	425
21	426
21	427
99	428
24	429
23	430
23	431
22	432
23	433
24	434
25	435
19	436
19	437
19	438
19	439
19	440
21	441
20	442
20	443
20	444
31	445
22	446
22	447
24	448
20	449
22	450
102	451
23	452
22	453
21	454
21	455
21	456
22	457
29	458
15	459
16	460
15	461
16	462
16	463
20	464
16	465
16	466
16	467
15	468
15	469
15	470
15	471
15	472
15	473
16	474
20	475
23	476
157	477
15	478
17	479
15	480
18	481
15	482
16	483
15	484
21	485
39	486
71	487
37	488
15	489
15	490
15	491
15	492
15	493
15	494
15	495
15	496
15	497
15	498
15	499
15	500
15	501
15	502
15	503
15	504
15	505
15	506
15	507
15	508
15	509
15	510
24	511
15	512
15	513
15	514
15	515
22	516
15	517
15	518
15	519
15	520
15	521
15	522
15	523
15	524
15	525
15	526
15	527
15	528
15	529
15	530
15	531
15	532
18	533
15	534
15	535
15	536
15	537
15	538
15	539
15	540
20	541
21	542
15	543
15	544
15	545
20	546
20	547
21	548
21	549
21	550
21	551
26	552
22	553
21	554
20	555
20	556
20	557
22	558
20	559
21	560
20	561
21	562
21	563
99	564
20	565
20	566
20	567
21	568
20	569
20	570
20	571
20	572
17	573
18	574
15	575
15	576
15	577
15	578
15	579
15	580
16	581
16	582
16	583
16	584
17	585
17	586
17	587
16	588
16	589
16	590
16	591
16	592
18	593
17	594
16	595
16	596
16	597
44	598
16	599
18	600
16	601
17	602
16	603
16	604
16	605
17	606
17	607
16	608
15	609
16	610
16	611
16	612
17	613
16	614
16	615
17	616
16	617
17	618
16	619
16	620
16	621
16	622
16	623
17	624
17	625
16	626
17	627
17	628
16	629
17	630
16	631
16	632
18	633
17	634
17	635
17	636
17	637
33	638
16	639
15	640
15	641
15	642
14	643
15	644
15	645
15	646
15	647
15	648
15	649
15	650
15	651
16	652
16	653
15	654
16	655
16	656
15	657
16	658
15	659
15	660
16	661
16	662
16	663
15	664
15	665
14	666
15	667
15	668
15	669
15	670
15	671
15	672
15	673
15	674
15	675
15	676
15	677
15	678
15	679
15	680
15	681
15	682
15	683
15	684
15	685
15	686
15	687
15	688
36	689
18	690
15	691
15	692
15	693
15	694
15	695
15	696
15	697
16	698
15	699
15	700
15	701
15	702
15	703
15	704
15	705
15	706
15	707
15	708
15	709
16	710
15	711
15	712
16	713
16	714
16	715
23	716
15	717
15	718
15	719
15	720
15	721
15	722
15	723
15	724
15	725
15	726
15	727
15	728
14	729
15	730
15	731
16	732
15	733
15	734
15	735
14	736
15	737
15	738
15	739
15	740
15	741
14	742
14	743
14	744
15	745
14	746
15	747
14	748
14	749
14	750
15	751
14	752
15	753
15	754
14	755
15	756
16	757
15	758
15	759
15	760
14	761
15	762
14	763
14	764
14	765
15	766
14	767
14	768
15	769
15	770
14	771
14	772
15	773
14	774
14	775
14	776
14	777
15	778
14	779
22	780
15	781
15	782
14	783
14	784
14	785
14	786
14	787
15	788
15	789
14	790
14	791
15	792
15	793
15	794
15	795
14	796
15	797
14	798
14	799
15	800
14	801
14	802
14	803
14	804
14	805
14	806
15	807
14	808
15	809
15	810
14	811
14	812
15	813
14	814
14	815
15	816
15	817
15	818
14	819
14	820
14	821
15	822
14	823
14	824
15	825
14	826
14	827
14	828
14	829
14	830
15	831
15	832
14	833
28	834
14	835
14	836
14	837
14	838
14	839
14	840
14	841
14	842
14	843
14	844
14	845
14	846
14	847
14	848
14	849
14	850
14	851
14	852
14	853
14	854
14	855
14	856
14	857
14	858
14	859
14	860
14	861
14	862
14	863
14	864
14	865
14	866
14	867
14	868
14	869
14	870
18	871
14	872
14	873
14	874
14	875
14	876
14	877
14	878
14	879
14	880
14	881
14	882
14	883
14	884
14	885
14	886
14	887
14	888
14	889
14	890
14	891
14	892
14	893
14	894
14	895
14	896
14	897
14	898
14	899
14	900
14	901
14	902
14	903
14	904
14	905
14	906
14	907
14	908
14	909
14	910
14	911
14	912
14	913
14	914
14	915
14	916
14	917
14	918
14	919
14	920
14	921
14	922
14	923
14	924
14	925
14	926
14	927
14	928
14	929
14	930
14	931
14	932
14	933
14	934
14	935
14	936
14	937
14	938
14	939
14	940
14	941
14	942
14	943
14	944
14	945
14	946
14	947
14	948
14	949
14	950
14	951
14	952
14	953
14	954
14	955
14	956
14	957
14	958
14	959
14	960
14	961
18	962
14	963
14	964
14	965
14	966
14	967
14	968
14	969
14	970
14	971
14	972
14	973
14	974
14	975
14	976
14	977
14	978
14	979
14	980
14	981
14	982
14	983
14	984
14	985
14	986
14	987
14	988
14	989
14	990
14	991
14	992
14	993
14	994
14	995
14	996
14	997
14	998
14	999
14	1000
